bad,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,term_1,term_2,verification_status_1,verification_status_2,verification_status_3,initial_list_status_1,initial_list_status_2,loan_amnt,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,total_acc,pub_rec_bankruptcies,emp_length,pop,urate
0,1,0,0,0,0,1,0,0,1,0,1,0,6000,220.61,48000,19.57,1,1,6,0,13,0,0,34502092,9.0511627
0,1,0,0,0,0,1,0,1,0,0,1,0,6000,182.62,60000,13.22,0,0,9,0,24,0,4,189343776,7.9000001
0,1,0,0,0,0,1,0,0,0,1,1,0,20000,388.91,60000,24.48,0,0,16,0,39,0,10,27854968,7.9679012
1,1,0,0,0,0,1,0,0,1,0,1,0,10000,350.64001,32000,9.71,0,1,6,0,6,0,3,4612862,7.0338235
0,1,0,0,0,0,1,0,1,0,0,1,0,3500,117.28,42500,13.33,0,1,4,0,6,0,2,1492403,10.134426
0,0,0,1,0,0,1,0,0,0,1,1,0,6000,199.63,117500,17.299999,0,0,8,0,12,0,3,939094080,10.9
0,1,0,0,0,0,1,0,0,1,0,1,0,6400,208.75,46000,19.23,0,0,13,0,26,0,0,47711048,9
0,1,0,0,0,0,1,0,1,0,0,1,0,8000,266.17999,51000,25.709999,0,0,12,0,26,0,10,269971744,7.8000002
0,1,0,0,0,0,1,0,1,0,0,1,0,8400,266.73001,110000,23.190001,0,0,28,0,58,0,1,1220193,8.8788729
0,0,0,0,0,1,0,1,1,0,0,1,0,2400,59.419998,32380,5.5999999,1,0,13,0,14,0,2,49566764,6
0,1,0,0,0,0,1,0,1,0,0,1,0,8450,262.89001,31200,14.08,0,0,6,0,16,0,1,33001358,7.6651688
0,1,0,0,0,0,1,0,1,0,0,0,1,14400,465.73001,90000,6.8299999,0,1,8,0,19,0,0,2527840,8.3999996
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,361.48001,60000,7.7800002,0,0,7,0,10,0,3,3857984,8.1000004
0,1,0,0,0,0,1,0,1,0,0,0,1,5000,164.03,56000,15.51,1,2,6,0,19,0,10,47278216,6.1160002
0,1,0,0,0,0,1,0,0,0,1,1,0,3000,102.67,31000,29.879999,0,1,21,0,42,0,1,23216022,7.4265823
0,0,0,1,0,0,0,1,1,0,0,1,0,10000,219.88,32000,13.88,0,0,7,0,13,0,2,3752530,8.0883331
0,1,0,0,0,0,1,0,1,0,0,1,0,6300,197.08,84000,18.209999,0,1,9,0,19,0,5,7955064,16.1
0,1,0,0,0,0,1,0,1,0,0,1,0,12000,404.94,57000,18.93,0,2,20,0,29,0,10,49776012,8.3406973
1,1,0,0,0,0,1,0,0,0,1,1,0,7750,269.84,80000,32.790001,0,2,16,0,50,0,5,1031850880,11.05
0,1,0,0,0,0,1,0,1,0,0,1,0,9000,281.62,61200,13.82,0,1,17,1,26,1,2,74034480,9.6000004
0,1,0,0,0,0,1,0,0,0,1,1,0,12000,368.45001,88000,5.4699998,0,0,5,0,9,0,10,36080432,11.9
0,1,0,0,0,0,1,0,0,0,1,1,0,9900,323.87,39000,14.65,0,0,6,0,8,0,3,104259456,8.3999996
0,1,0,0,0,0,1,0,0,1,0,1,0,5000,174.09,49000,13.2,0,1,5,0,10,0,4,36294256,12.4
0,1,0,0,0,0,1,0,1,0,0,1,0,18000,653.01001,104000,6,0,1,7,0,19,0,4,67735112,8.3000002
1,1,0,0,0,0,1,0,0,0,1,1,0,8325,280.95001,25000,12.1,0,0,6,0,30,0,10,29043448,8.0661535
0,0,0,0,0,1,1,0,1,0,0,1,0,7000,223.63,50000,7.8000002,0,0,8,0,17,0,2,295440320,11.6
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,325.73999,90000,11.16,0,1,15,0,22,0,10,71517920,8.1000004
0,0,0,0,0,1,1,0,1,0,0,1,0,5000,178.94,118000,13.78,2,1,9,0,23,0,2,3608987,10.729546
0,1,0,0,0,0,1,0,0,0,1,1,0,14000,478.42001,45000,20.190001,1,1,9,0,30,0,3,2626335,9.6103449
0,1,0,0,0,0,1,0,1,0,0,1,0,14000,463.07001,90000,19.870001,0,2,15,0,35,0,7,9362450,9.586957
0,1,0,0,0,0,1,0,1,0,0,1,0,12000,404.97,50000,15.24,0,0,10,0,24,0,7,84155184,15.11875
1,1,0,0,0,0,1,0,0,0,1,1,0,20000,733.53003,70000,23.02,0,8,5,0,14,0,3,43191688,7.4149427
0,1,0,0,0,0,1,0,1,0,0,1,0,7200,242.98,43000,25.549999,0,1,19,0,31,0,3,33571756,6.1999998
0,1,0,0,0,0,1,0,1,0,0,1,0,4000,124.65,36000,12.79,0,1,8,0,18,0,2,227359616,10.9
1,1,0,0,0,0,1,0,0,1,0,1,0,14000,444.54999,88000,24.42,0,1,20,0,46,0,10,18202472,6.7676473
0,1,0,0,0,0,1,0,0,1,0,1,0,9500,318.67999,65000,23.389999,0,1,18,0,39,0,5,28504112,9.1000004
0,1,0,0,0,0,1,0,1,0,0,1,0,17800,556.96997,50000,3.3800001,0,0,8,0,10,0,3,17256622,8.1214285
0,0,0,0,0,1,1,0,1,0,0,1,0,24250,811.56,118320,0.40000001,1,0,5,0,5,0,1,182679872,8.7548389
0,1,0,0,0,0,1,0,0,0,1,1,0,24000,809.92999,58000,19.299999,0,1,19,0,25,0,0,48773880,8.5
0,1,0,0,0,0,1,0,1,0,0,1,0,1200,39.290001,65000,9.7799997,0,0,13,0,18,0,3,39481532,9.1000004
0,1,0,0,0,0,1,0,0,0,1,1,0,6075,211.52,36000,15.43,0,2,6,2,14,2,6,39505920,7.0958905
0,1,0,0,0,0,1,0,0,0,1,1,0,16800,558.96997,100000,11.47,0,3,16,2,30,1,10,83617136,5.1050634
0,1,0,0,0,0,1,0,0,0,1,1,0,6075,208.61,28000,34.41,0,0,9,1,12,1,1,22257032,8.2340908
0,0,0,0,0,1,1,0,1,0,0,1,0,4200,128.96001,150000,18.41,1,0,8,0,47,0,10,436422016,9.9670734
0,1,0,0,0,0,1,0,1,0,0,1,0,6000,192.92999,105000,14.33,1,0,11,0,28,0,1,206051696,8.0784092
0,0,0,0,0,1,1,0,1,0,0,1,0,13000,406.64999,18000,9,0,0,13,0,25,0,6,3812328,10.6
0,1,0,0,0,0,1,0,0,1,0,1,0,10000,360.38,47912,14.7,0,0,8,0,20,0,6,141779760,9.4725275
0,1,0,0,0,0,1,0,1,0,0,1,0,8000,269.95999,48000,8.3999996,0,1,6,0,17,0,2,1463020,11.7
0,1,0,0,0,0,1,0,0,0,1,1,0,35000,1197.75,117000,32.57,0,3,10,0,26,0,10,53635520,15.1
0,1,0,0,0,0,1,0,0,0,1,1,0,24500,763.46002,116500,14.73,0,0,12,1,19,1,6,3636546,7.8969698
1,1,0,0,0,0,1,0,0,1,0,1,0,8500,295.95001,40000,7.5599999,0,0,5,0,6,0,0,21084828,7.717073
0,1,0,0,0,0,1,0,0,0,1,1,0,17600,602.29999,39705,24,1,1,20,0,43,0,7,34582036,6.9618182
0,1,0,0,0,0,1,0,1,0,0,1,0,12000,429.45001,70912,18.780001,1,2,18,0,30,0,7,15304192,9.184906
0,1,0,0,0,0,1,0,0,0,1,1,0,17425,588.04999,40000,11.49,0,0,7,0,12,0,7,7039161,9.0209303
0,1,0,0,0,0,1,0,1,0,0,1,0,12000,410.66,75000,26.18,0,1,17,0,31,0,7,59920644,10.55
0,0,0,0,0,1,1,0,0,1,0,0,1,13000,438.72,50000,15.58,0,2,14,1,21,0,5,17298700,7.560606
0,0,0,0,0,1,1,0,0,1,0,1,0,20000,625.81,52000,21.879999,0,0,11,0,20,0,0,206051696,8.0784092
0,1,0,0,0,0,1,0,0,0,1,1,0,35000,1201.84,125000,9.9099998,0,4,10,0,32,0,2,8079902,7.1089554
0,0,1,0,0,0,1,0,0,0,1,1,0,2500,90.370003,15600,4.6199999,0,1,5,0,8,0,7,108639128,8.5190477
1,1,0,0,0,0,0,1,0,0,1,1,0,25000,428.76999,120000,9.5,1,1,17,0,45,0,6,10815293,9.2714281
0,1,0,0,0,0,1,0,0,0,1,1,0,10000,355.39001,35000,18.549999,0,3,9,0,12,0,4,57342496,9.1000004
0,0,0,0,0,1,1,0,0,1,0,1,0,8500,275.79999,42000,7.5700002,0,0,6,0,8,0,3,3170574,7.6999998
0,0,0,1,0,0,1,0,0,0,1,0,1,10000,317.54001,140000,25,0,3,22,0,38,0,10,50695316,6.6197677
0,1,0,0,0,0,1,0,0,0,1,1,0,8450,285.17001,24800,32.880001,0,0,8,0,15,0,10,36606416,11.7
0,1,0,0,0,0,1,0,0,1,0,1,0,12000,374.16,42000,12.66,0,0,5,0,9,0,0,53176464,8.1000004
0,1,0,0,0,0,0,1,1,0,0,1,0,7200,174.89999,38112,15.84,1,1,8,0,16,0,3,101495872,8.6000004
1,1,0,0,0,0,1,0,0,0,1,1,0,3250,111.22,35000,8.9499998,0,0,8,0,12,0,6,269971744,7.8000002
0,0,0,0,0,1,1,0,0,0,1,1,0,12200,380.17001,115000,5.7399998,0,0,11,0,20,0,4,8091432,8.5862741
0,1,0,0,0,0,1,0,0,0,1,1,0,24000,750.96997,60000,10.16,0,0,9,0,17,0,0,182169600,9.1580648
0,1,0,0,0,0,1,0,1,0,0,1,0,15000,512.59998,118000,11.76,0,2,10,0,16,0,6,51724432,6.762712
0,1,0,0,0,0,1,0,1,0,0,1,0,2100,71.440002,42508,2.3099999,0,0,3,0,3,0,1,1445595,9.3999996
0,1,0,0,0,0,1,0,0,0,1,1,0,5525,186.46001,62000,26.190001,0,1,11,0,23,0,4,8219987,7.9352942
0,1,0,0,0,0,1,0,1,0,0,1,0,13000,445.39001,60000,15.18,0,1,7,0,9,0,6,40673032,10.047273
0,0,0,0,0,1,1,0,1,0,0,1,0,6000,214.73,75000,4.3200002,0,0,8,0,18,0,0,42520504,7.8914285
0,1,0,0,0,0,1,0,1,0,0,1,0,6050,201.3,29000,24.120001,0,1,17,0,50,0,5,1445595,9.3999996
1,1,0,0,0,0,1,0,0,1,0,0,1,12000,432.45001,120000,12.54,1,1,14,0,29,0,0,103764672,7.5
0,1,0,0,0,0,1,0,1,0,0,1,0,14400,472.39999,156000,6.79,2,0,10,0,20,0,10,98684288,5.6652174
0,1,0,0,0,0,1,0,1,0,0,0,1,7000,219.03999,105000,25.620001,0,0,11,0,34,0,7,3938172,8.5200005
0,1,0,0,0,0,0,1,0,1,0,1,0,17500,457.92001,57828.84,21.540001,0,2,6,0,30,0,10,151008576,7.2966294
0,1,0,0,0,0,1,0,0,0,1,1,0,16750,583.20001,41999,30.23,0,0,16,0,29,0,10,8319964,8.04
0,1,0,0,0,0,1,0,0,0,1,0,1,18225,643.34998,73000,8.8299999,0,0,9,0,19,0,2,207447968,7.4704547
0,1,0,0,0,0,1,0,1,0,0,0,1,10000,317.54001,52000,17.75,0,0,20,0,38,0,10,19739648,7.7566667
0,1,0,0,0,0,1,0,0,0,1,1,0,8000,273.78,65000,10.73,1,0,7,0,13,0,8,102868224,8
1,1,0,0,0,0,1,0,0,1,0,1,0,10000,321.54999,100000,12.05,0,0,8,0,14,0,1,5705511,10.486275
1,1,0,0,0,0,1,0,1,0,0,1,0,15000,503.17999,47000,14.02,0,1,11,0,17,0,7,7903688,14.9
1,0,0,1,0,0,1,0,0,0,1,1,0,3600,121.49,85000,13.4,0,1,12,1,61,1,2,1474289,9.2786884
0,0,0,1,0,0,1,0,0,1,0,1,0,4000,131.23,24000,4.5999999,0,0,5,0,22,0,1,23675828,9.1760559
0,0,0,0,0,1,1,0,0,0,1,1,0,27000,844.84003,54000,7.7800002,0,2,5,0,15,0,5,34309096,8.0381823
1,0,0,1,0,0,1,0,0,0,1,1,0,12000,389.35999,56600,6.5100002,0,5,8,0,52,0,3,29106534,13.030232
0,1,0,0,0,0,1,0,0,1,0,1,0,19000,603.32001,52800,15.82,0,0,4,0,10,0,10,4857245,8.751852
0,0,0,0,0,1,1,0,1,0,0,1,0,6000,187.75,36000,13.5,0,0,4,0,16,0,1,1031850880,11.05
0,0,0,0,0,1,0,1,1,0,0,1,0,12000,287.25,50000,20.450001,0,2,6,0,27,0,8,68320800,9.8999996
0,1,0,0,0,0,0,1,0,0,1,1,0,15000,341.01001,82000,9.3100004,0,0,6,0,18,0,0,17935472,8.1122446
0,1,0,0,0,0,1,0,1,0,0,1,0,7875,245,40000,19.59,0,0,7,0,12,0,8,6589628,7.8583331
0,1,0,0,0,0,1,0,0,0,1,1,0,3500,121.87,39000,29.08,0,2,10,0,29,0,2,58689792,5.3000002
0,1,0,0,0,0,1,0,1,0,0,1,0,12000,399.26001,35801.301,20.309999,0,0,8,0,16,0,1,12175546,8.4636364
0,0,1,0,0,0,1,0,0,1,0,1,0,35000,1235.52,219820,15.52,0,1,13,0,36,0,10,58151924,6.6417723
0,0,0,0,0,1,1,0,0,1,0,1,0,4500,155.38,58000,9.4799995,1,0,3,0,10,0,0,35859984,7.6709676
0,1,0,0,0,0,1,0,1,0,0,1,0,3000,107.95,45000,26.77,0,1,15,0,26,0,7,1019170944,7.7264705
0,1,0,0,0,0,1,0,0,0,1,1,0,15000,485.14001,43000,21.379999,0,0,11,0,39,0,10,41151752,8.8381815
0,1,0,0,0,0,1,0,1,0,0,1,0,8000,258.73999,30000,13.56,0,0,6,0,7,0,6,658237632,10.727397
0,1,0,0,0,0,1,0,0,1,0,1,0,17175,597.98999,73000,22.280001,0,0,13,0,25,0,6,2677778,7.534524
0,0,0,1,0,0,1,0,1,0,0,1,0,1800,59.540001,49000,15.33,0,1,5,1,16,1,10,5196066,9.6122446
0,0,0,0,0,1,1,0,0,0,1,1,0,28000,1076.16,116000,11.53,0,2,13,0,26,0,10,206051696,8.0784092
0,1,0,0,0,0,1,0,0,0,1,1,0,13300,448.84,50000,18.190001,0,0,7,0,14,0,10,8357506,7.9839287
0,1,0,0,0,0,1,0,1,0,0,1,0,9600,329.64999,40000,18.360001,0,2,12,0,13,0,2,22299870,9.2733335
1,1,0,0,0,0,1,0,0,0,1,1,0,9750,324.39999,30000,7.3200002,0,0,9,0,19,0,10,18985056,9.6415091
0,1,0,0,0,0,1,0,0,1,0,1,0,3000,93.879997,45000,22.58,0,0,8,0,23,0,2,893760,7.9000001
0,1,0,0,0,0,1,0,0,0,1,1,0,20000,696.06,99000,8.9899998,0,0,11,0,25,0,10,7925684,15.9
0,1,0,0,0,0,1,0,0,0,1,1,0,14000,444.54999,109000,32.349998,0,0,16,0,39,0,3,19754836,6.25
1,1,0,0,0,0,1,0,1,0,0,1,0,9000,303.73001,50000,13.54,0,0,9,1,16,1,1,55733520,6.7522388
0,0,0,1,0,0,1,0,0,1,0,1,0,4750,159.44,13806,11.04,0,0,2,0,7,0,6,1648076,11.528571
0,1,0,0,0,0,1,0,0,0,1,1,0,12000,396.92001,50000,18.309999,0,0,8,0,9,0,8,71517920,8.1000004
0,0,0,0,0,1,1,0,1,0,0,1,0,9000,278.48001,37000,14.85,0,1,9,0,13,0,5,6970600,8
0,1,0,0,0,0,1,0,0,0,1,1,0,5600,197.69,36000,18.67,0,1,9,0,23,0,4,55352360,8.469492
0,0,0,0,0,1,1,0,1,0,0,1,0,3600,110.54,66000,16.65,0,1,15,0,39,0,10,19739648,7.7566667
0,1,0,0,0,0,1,0,1,0,0,1,0,5100,161.95,60000,16.290001,0,0,13,0,31,0,10,12175546,8.4636364
0,0,0,1,0,0,1,0,1,0,0,0,1,9450,295.70001,27000,4.2199998,0,0,10,0,14,0,5,4908225,7.7166667
0,1,0,0,0,0,1,0,1,0,0,1,0,6000,206.03,87000,10.59,1,2,12,0,34,0,10,9334872,6.5999999
0,1,0,0,0,0,1,0,1,0,0,1,0,16375,529.60999,116000,5.2399998,2,2,8,0,33,0,10,42520504,7.8914285
0,0,1,0,0,0,1,0,0,0,1,1,0,10000,327.91,114000,9.3299999,1,1,10,0,26,0,4,68320800,9.8999996
0,1,0,0,0,0,1,0,1,0,0,1,0,6250,214.62,22848,19.66,0,0,10,0,22,0,2,18968530,9.6439028
0,1,0,0,0,0,1,0,1,0,0,1,0,8000,273.78,54000,22.700001,0,0,7,0,34,0,10,220380352,7.5999999
0,0,0,1,0,0,1,0,0,1,0,0,1,10000,357.88,55000,28.65,0,0,13,0,26,0,2,50883720,7.6169014
0,1,0,0,0,0,1,0,1,0,0,1,0,7475,235.94,25000,25.15,0,3,17,0,27,0,5,4849463,10.337037
0,1,0,0,0,0,1,0,0,0,1,1,0,7000,240.37,50000,10.72,1,0,9,0,24,0,10,245552288,8.8704224
0,1,0,0,0,0,1,0,0,0,1,1,0,10000,365.29999,30000,26.450001,0,1,6,0,12,0,3,45738328,8.6999998
0,1,0,0,0,0,1,0,1,0,0,1,0,15000,495.20999,73000,10.22,0,1,4,0,5,0,10,4855712,6.0999999
0,1,0,0,0,0,1,0,0,0,1,1,0,5000,161.72,65000,19.07,0,4,5,0,43,0,0,1106416,12.922916
1,0,0,0,0,1,1,0,0,1,0,1,0,5000,173.89999,50000,3.72,0,1,8,0,11,0,2,7925684,15.9
0,1,0,0,0,0,1,0,1,0,0,1,0,5000,166.36,30000,28.48,0,1,16,0,30,0,0,7121321,10.290566
0,1,0,0,0,0,1,0,1,0,0,1,0,14000,452.79999,80000,17.209999,0,0,15,0,24,0,5,1291390,6.2483869
0,1,0,0,0,0,1,0,1,0,0,1,0,22000,688.39001,100000,16.02,0,2,12,0,26,0,0,47278216,6.1160002
0,1,0,0,0,0,1,0,0,0,1,1,0,20000,715.75,77000,25.67,0,1,22,0,38,0,3,601904,6.2018867
0,1,0,0,0,0,1,0,0,0,1,1,0,20000,652.32001,60000,13.96,0,0,18,0,30,0,3,5836581,6.1354837
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,342.22,79000,9.46,1,1,11,0,16,0,10,31987548,8.0060606
0,1,0,0,0,0,1,0,0,0,1,0,1,6000,202.49001,65000,13.53,0,1,5,0,22,0,10,939094080,10.9
0,1,0,0,0,0,1,0,0,0,1,1,0,8000,250.33,33020,23.309999,0,0,8,0,10,0,2,58689792,5.3000002
0,1,0,0,0,0,1,0,1,0,0,1,0,9450,314.42001,32000,17.51,0,0,6,0,8,0,10,7397347,6.9031248
0,0,0,0,0,1,1,0,0,1,0,1,0,15000,491.01001,142000,7.7399998,0,1,10,0,21,0,8,6822468,10.2825
1,1,0,0,0,0,1,0,0,0,1,1,0,12000,417.81,40000,13.32,0,0,6,0,6,0,3,945410560,9.6999998
0,0,0,1,0,0,1,0,0,1,0,1,0,12000,411.70999,85000,8.1499996,2,0,2,0,13,0,0,28882880,11.024692
0,0,1,0,0,0,1,0,0,1,0,1,0,8000,242.62,26400,21.59,0,0,5,0,10,0,8,2688578,10.2
1,1,0,0,0,0,1,0,0,1,0,1,0,20000,661.52002,186000,9.8800001,0,0,15,0,32,0,0,72160832,8.0377779
0,1,0,0,0,0,1,0,0,0,1,1,0,10000,348.17999,32000,7.0100002,0,0,10,1,29,1,7,41894292,6
0,1,0,0,0,0,1,0,0,1,0,1,0,12000,391.39001,100000,20.290001,0,2,6,0,14,0,10,10229582,6.3289156
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,363.98999,38000,4.9299998,0,2,7,0,10,0,3,71629856,7.5
0,0,1,0,0,0,1,0,0,0,1,1,0,4500,136.96001,42000,2.3699999,0,0,6,0,7,0,6,5853512,6.032258
0,1,0,0,0,0,1,0,0,1,0,1,0,9750,351.37,30000,12.4,0,0,6,0,8,0,6,7840428,7.9000001
0,0,0,0,0,1,1,0,1,0,0,1,0,1500,50.799999,20160,24.879999,0,1,8,0,10,0,3,1024303808,12.79853
1,1,0,0,0,0,1,0,1,0,0,1,0,18225,589.44,85000,13.72,0,0,13,1,25,1,10,36606416,11.7
0,0,1,0,0,0,1,0,1,0,0,1,0,6200,188.71001,41880,1.95,0,0,6,0,11,0,10,29103678,8.2553844
0,1,0,0,0,0,1,0,0,0,1,0,1,9000,299.45001,73000,10.08,0,0,7,1,10,0,2,17673016,6.9923077
0,1,0,0,0,0,1,0,0,0,1,0,1,10000,348.17999,121000,15.81,0,1,16,0,36,0,10,31987548,8.0060606
0,1,0,0,0,0,1,0,1,0,0,1,0,6000,202.49001,50000,24.99,0,3,15,0,37,0,0,33571756,6.1999998
1,0,0,0,0,1,1,0,1,0,0,1,0,2800,97.010002,16464,16.18,1,4,3,0,14,0,10,5198074,8.6999998
0,0,0,1,0,0,1,0,1,0,0,1,0,3000,98.919998,78000,16.26,0,1,16,0,32,0,7,143048560,7.7460527
0,1,0,0,0,0,1,0,0,0,1,1,0,5000,166.5,27000,9.7799997,0,0,7,0,14,0,2,8437415,13.586567
0,0,0,1,0,0,1,0,0,1,0,1,0,10000,308.41,140004,0.5,0,2,14,0,36,0,4,141435488,9.7967033
0,0,0,0,0,1,1,0,1,0,0,1,0,10000,304.35999,58000,13.45,0,0,9,0,20,0,6,1003332,12.6
0,1,0,0,0,0,1,0,0,0,1,1,0,7000,237.52,55000,11.3,0,0,8,0,34,0,4,431208608,11.104878
0,0,0,0,0,1,1,0,1,0,0,1,0,6500,203.39,102000,7.3499999,0,0,13,0,34,0,3,72250784,8.3000002
0,1,0,0,0,0,1,0,0,1,0,1,0,10000,348.47,39996,20.16,0,3,10,0,14,0,3,3810262,12.946053
1,1,0,0,0,0,1,0,1,0,0,1,0,3250,120.32,20000,17.4,0,2,12,0,17,0,1,220380352,7.5999999
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,332.72,45000,14.48,0,0,7,0,26,0,2,4417952,7.4000001
1,0,0,0,0,1,0,1,1,0,0,1,0,8400,193.75999,35400,17.559999,0,1,21,1,34,1,0,9625789,7.8073173
0,1,0,0,0,0,1,0,1,0,0,1,0,12375,417.62,26000,13.51,0,0,8,0,12,0,3,17298700,7.560606
0,1,0,0,0,0,1,0,0,1,0,1,0,3000,93.309998,24000,12.85,0,0,5,0,7,0,2,53176464,8.1000004
0,1,0,0,0,0,1,0,0,1,0,1,0,6000,190.52,68134,13.05,0,0,8,0,12,0,10,12175546,8.4636364
0,1,0,0,0,0,1,0,0,1,0,1,0,33950,1161.8199,180000,4.8600001,0,0,10,0,37,0,10,20869220,8.3116884
1,1,0,0,0,0,1,0,0,0,1,1,0,16000,532.34998,40000,20.67,0,0,14,0,29,0,8,25392,4.9000001
0,0,0,0,0,1,0,1,0,1,0,1,0,13750,336.72,30000,18.84,0,1,15,0,23,0,4,10107390,8.048193
0,1,0,0,0,0,1,0,0,0,1,1,0,18800,645.56,60000,29.379999,0,0,9,0,15,0,10,250530416,11.01383
0,0,0,0,0,1,1,0,0,0,1,0,1,4800,179.59,23000,9.6000004,2,1,4,0,11,0,3,27329390,12.525
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,348.17999,41000,8.75,0,0,8,0,8,0,2,33993376,7.9070177
0,1,0,0,0,0,1,0,1,0,0,1,0,9000,302.10001,36000,20.530001,0,0,10,0,12,0,3,27961020,8.5279074
1,1,0,0,0,0,1,0,1,0,0,1,0,2500,75.82,40000,14.7,0,1,10,0,26,0,8,84132336,9.3999996
0,1,0,0,0,0,1,0,0,0,1,0,1,18000,547.84003,85000,17.98,1,0,13,0,29,0,8,40802168,8.1571426
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,339.31,48000,24.43,0,3,12,0,21,0,2,41550892,8.764286
0,1,0,0,0,0,1,0,0,0,1,1,0,30000,1130.26,120000,16.950001,1,1,13,0,39,0,5,41026944,8.3999996
0,0,0,0,0,1,1,0,1,0,0,1,0,6000,182.62,80000,17.1,0,0,9,0,16,0,10,23689600,8.684
0,1,0,0,0,0,1,0,1,0,0,1,0,6000,214.73,37000,8.2399998,0,1,7,0,18,0,10,1991316,10.644444
0,0,0,0,0,1,1,0,0,0,1,1,0,12000,395.66,85500,14.6,0,2,10,0,29,0,3,31746130,10.142425
0,0,0,0,0,1,1,0,1,0,0,1,0,3200,108.7,24000,17.5,0,1,5,0,7,0,3,366361504,9.9311829
0,1,0,0,0,0,1,0,1,0,0,1,0,13650,468.72,45000,8.5900002,0,0,7,0,9,0,6,72828448,7.6999998
0,1,0,0,0,0,1,0,0,1,0,1,0,8000,247.53,50000,8.2600002,0,0,7,0,11,0,4,932767936,12.5
0,1,0,0,0,0,1,0,1,0,0,0,1,18000,631.06,42500,3.5599999,0,1,4,0,7,0,10,296141952,8.0580244
0,1,0,0,0,0,1,0,1,0,0,1,0,10000,342.22,48000,22.23,0,2,22,0,47,0,5,124009184,10.279013
0,1,0,0,0,0,1,0,1,0,0,0,1,15000,492.07999,40000,9.4499998,0,0,11,0,27,0,3,19001362,9.2378044
0,1,0,0,0,0,1,0,0,1,0,0,1,13200,413.04001,40000,15.18,0,0,12,0,18,0,10,1229649,8.5830984
0,0,0,0,0,1,1,0,0,0,1,1,0,14825,504.32001,30000,9.5500002,0,1,8,0,10,0,2,69196408,10.9
1,1,0,0,0,0,1,0,1,0,0,1,0,5600,192.64999,30000,16.360001,1,1,2,0,11,0,1,22145320,10.002273
0,1,0,0,0,0,1,0,1,0,0,0,1,15000,492.07999,98000,17.459999,0,0,25,0,41,0,10,118960,9.3999996
0,1,0,0,0,0,1,0,1,0,0,0,1,15000,469.35999,87900,7.9499998,1,0,11,0,22,0,6,5956647,8.0188675
0,1,0,0,0,0,1,0,1,0,0,1,0,15000,467.42999,94000,11.66,0,0,15,0,30,0,6,444325248,9.6317072
1,1,0,0,0,0,1,0,1,0,0,1,0,6000,200.5,60000,15.64,0,3,7,0,12,0,2,69912976,8.6999998
0,1,0,0,0,0,1,0,0,0,1,1,0,8000,271.45001,30000,14.48,0,2,11,0,21,0,3,187117616,9.1000004
0,0,0,1,0,0,1,0,0,0,1,0,1,30000,1030.15,90000,18.709999,0,0,12,0,18,0,7,169178736,9.6999998
0,1,0,0,0,0,1,0,0,0,1,1,0,11625,386.79001,58245,13.93,0,3,10,0,15,0,10,7903688,14.9
0,0,0,1,0,0,1,0,1,0,0,1,0,9400,328.72,214200,13.38,0,1,9,0,19,0,4,21845352,8.4214287
0,1,0,0,0,0,1,0,1,0,0,1,0,15000,476.57999,60000,16.16,0,2,12,0,47,0,10,4572341,12.6475
0,0,0,1,0,0,1,0,1,0,0,1,0,1500,49.91,22752,12.66,0,1,11,0,12,0,1,11153835,9.6207314
1,0,0,0,0,1,1,0,0,1,0,1,0,1600,58.700001,110000,7.48,0,3,10,1,18,0,10,3857984,8.1000004
0,1,0,0,0,0,1,0,0,1,0,1,0,6975,224.77,60000,18.82,0,1,13,1,30,1,6,5823607,7.7770271
0,1,0,0,0,0,1,0,1,0,0,1,0,6075,196.48,30000,23.6,0,0,9,0,11,0,2,6116022,8.1199999
0,0,0,0,0,1,1,0,1,0,0,1,0,4800,164.03,30000,11.24,0,1,4,0,6,0,10,12812403,9.5373135
0,1,0,0,0,0,1,0,1,0,0,1,0,5000,169.03,40000,14.37,0,1,4,0,5,0,2,20650248,11.953247
0,1,0,0,0,0,1,0,1,0,0,1,0,16375,529.60999,62000,28.780001,1,3,18,0,32,0,2,56215952,6.6999998
0,0,0,0,0,1,1,0,0,0,1,1,0,25000,517.51001,90000,10.33,0,1,14,0,52,0,2,239754672,11.814084
0,1,0,0,0,0,1,0,1,0,0,0,1,10000,343.39001,30000,13.76,0,0,10,0,15,0,2,72250784,8.3000002
0,1,0,0,0,0,1,0,0,0,1,1,0,16000,523.77002,96000,4.8400002,0,4,12,0,20,0,5,370123808,11.068817
0,0,1,0,0,0,1,0,1,0,0,1,0,1500,57.66,17000,9.3900003,0,1,5,0,27,0,2,4853913,7.7977777
0,1,0,0,0,0,1,0,0,1,0,1,0,4500,148.85001,48000,6.3499999,0,2,5,0,7,0,4,49007128,9.6324673
0,0,0,0,0,1,1,0,0,0,1,1,0,20000,666.29999,120000,8.2200003,0,0,17,0,35,0,10,874790,7.1999998
